order_id,order_date,region,channel,sku,units,revenue_cny
SO-102285,09/26/2025,North,direct,VE-1000,10,3285.00
SO-102286,2025-09-26,West,partner,VE-2000,17,7650.00
SO-102287,2025-09-26,South,online,VE-2000,10,4500.00
SO-102288,2025-09-26,North,direct,VE-1000,14,5110.00
SO-102289,2025-09-26,North,online,VE-1000,1,346.75
SO-102290,2025-09-26,North,online,VE-1000,1,328.50
SO-102291,2025-09-26,South,online,VE-1000,1,365.00
SO-102292,2025-09-26,West,partner,VE-2000,9,3645.00
SO-102293,2025-09-26,South,online,VE-3000,7,13930.00
SO-102294,2025-09-26,North,direct,VE-1000,7,2555.00
SO-102295,2025-09-26,East,direct,VE-2000,11,4950.00
SO-102296,2025-09-26,West,direct,VE-1000,16,5840.00
SO-102297,2025-09-26,East,partner,VE-1000,8,2920.00
SO-102298,2025-09-26,North,direct,VE-2000,14,6300.00
SO-102299,2025-09-26,South,partner,VE-2000,10,4500.00
SO-102300,2025-09-26,South,online,VE-1000,10,3650.00
SO-102301,2025-09-27,West,direct,VE-3000,10,17910.00
SO-102302,2025-09-27,West,direct,VE-1000,9,3120.75
SO-102303,2025-09-27,East,direct,VE-2000,1,450.00
SO-102304,2025-09-27,East,partner,VE-1000,11,3613.50
SO-102305,2025-09-27,North,partner,VE-1000,6,1971.00
SO-102306,2025-09-27,North,direct,VE-1000,6,2190.00
SO-102307,2025-09-27,North,partner,VE-2000,1,450.00
SO-102308,2025-09-27,South,online,VE-1000,4,1460.00
SO-102309,2025-09-27,South,direct,VE-1000,6,2190.00
SO-102310,2025-09-27,North,partner,VE-1000,16,5840.00
SO-102311,2025-09-27,South,partner,VE-2000,11,4950.00
SO-102312,2025-09-27,East,partner,VE-1000,8,2628.00
SO-102313,2025-09-27,North,partner,VE-1000,10,3650.00
SO-102314,2025-09-27,East,direct,VE-3000,1,1990.00
SO-102315,2025-09-27,North,partner,VE-3000,4,7960.00
SO-102316,2025-09-27,South,direct,VE-1000,5,1825.00
SO-102317,2025-09-27,North,partner,VE-1000,7,2427.25
SO-102318,2025-09-27,South,partner,VE-1000,7,2555.00
SO-102319,2025-09-27,West,partner,VE-3000,1,1890.50
SO-102320,2025-09-27,North,partner,VE-1000,11,4015.00
SO-102321,2025-09-27,South,direct,VE-2000,12,4860.00
SO-102322,2025-09-27,SOUTH,partner,VE-3000,6,11343.00
SO-102323,2025-09-27,West,direct,VE-3000,3,5671.50
SO-102324,2025-09-27,South,partner,VE-1000,19,6588.25
SO-102325,2025-09-27,North,partner,VE-3000,6,11343.00
SO-102326,2025-09-27,North,direct,VE-2000,16,6480.00
SO-102327,09/27/2025,West,online,VE-2000,4,1800.00
SO-102328,2025-09-27,East,online,VE-1000,1,365.00
SO-102329,2025-09-27,North,direct,VE-1000,10,3650.00
SO-102330,2025-09-27,East,online,VE-1000,8,2628.00
SO-102331,2025-09-28,East,direct,VE-2000,1,427.50
SO-102332,2025-09-28,South,online,VE-1000,3,1040.25
SO-102333,2025-09-28,West,online,VE-1000,1,365.00
SO-102334,2025-09-28,North,direct,VE-3000,6,11940.00
SO-102335,2025-09-28,East,online,VE-1000,5,1825.00
SO-102336,2025-09-28,East,partner,VE-1000,10,3650.00
SO-102337,2025-09-28,East,partner,VE-1000,16,5548.00
SO-102338,2025-09-28,West,direct,VE-1000,14,4854.50
SO-102339,09/28/2025,West,online,VE-2000,7,2835.00
SO-102340,2025-09-28,North,partner,VE-1000,5,1825.00
SO-102341,2025-09-28,North,online,VE-1000,1,346.75
SO-102342,2025-09-28,West,direct,VE-3000,10,19900.00
SO-102343,2025-09-28,East,partner,VE-2000,1,450.00
SO-102344,2025-09-28,North,partner,VE-3000,7,12537.00
SO-102345,2025-09-28,South,partner,VE-1000,6,2190.00
SO-102346,2025-09-28,North,partner,VE-1000,14,5110.00
SO-102347,2025-09-28,East,online,VE-2000,18,7695.00
SO-102348,2025-09-28,South,partner,VE-1000,17,6205.00
SO-102349,2025-09-28,South,online,VE-1000,13,4745.00
SO-102350,2025-09-28,East,direct,VE-3000,1,1990.00
SO-102351,2025-09-28,North,partner,VE-2000,6,2700.00
SO-102352,2025-09-28,South,direct,VE-1000,8,2920.00
SO-102353,2025-09-28,South,partner,VE-2000,16,6480.00
SO-102354,2025-09-28,North,partner,VE-2000,17,7650.00
SO-102355,2025-09-28,South,online,VE-1000,10,3467.50
SO-102356,2025-09-28,North,partner,VE-3000,4,7960.00
SO-102357,2025-09-29,North,partner,VE-1000,4,1460.00
SO-102358,2025-09-29,West,online,VE-2000,1,450.00
SO-102359,2025-09-29,West,partner,VE-1000,1,365.00
SO-102360,2025-09-29,North,online,VE-1000,6,2190.00
SO-102361,2025-09-29,East,direct,VE-1000,13,4507.75
SO-102362,2025-09-29,East,online,VE-1000,8,2920.00
SO-102363,2025-09-29,South,direct,VE-1000,10,3650.00
SO-102364,2025-09-29,West,partner,VE-1000,5,1825.00
SO-102365,2025-09-29,East,direct,VE-3000,6,11940.00
SO-102366,2025-09-29,South,partner,VE-1000,9,2956.50
SO-102367,2025-09-29,North,partner,VE-1000,8,2920.00
SO-102368,2025-09-29,West,online,VE-2000,12,4860.00
SO-102369,2025-09-29,East,direct,VE-3000,2,3781.00
SO-102370,2025-09-29,East,online,VE-2000,21,8977.50
SO-102371,2025-09-29,North,partner,VE-1000,4,1314.00
SO-102372,2025-09-29,South,direct,VE-2000,7,2835.00
SO-102373,2025-09-29,East,online,VE-2000,1,450.00
SO-102374,2025-09-29,West,partner,VE-3000,14,26467.00
SO-102375,2025-09-29,East,direct,VE-1000,4,1460.00
SO-102376,2025-09-29,North,partner,VE-2000,18,8100.00
SO-102377,2025-09-29,North,direct,VE-2000,7,3150.00
SO-102378,2025-09-29,North,online,VE-1000,4,1460.00
SO-102379,2025-09-29,South,partner,VE-1000,9,3120.75
SO-102380,2025-09-29,East,online,VE-3000,14,27860.00
SO-102381,2025-09-29,East,direct,VE-1000,7,2555.00
SO-102382,2025-09-29,East,direct,VE-1000,12,3942.00
SO-102383,2025-09-29,North,partner,VE-1000,8,2920.00
SO-102384,2025-09-30,East,partner,VE-2000,12,5130.00
SO-102385,2025-09-30,South,online,VE-1000,7,2555.00
SO-102386,2025-09-30,East,partner,VE-2000,1,450.00
SO-102387,2025-09-30,East,partner,VE-3000,12,22686.00
SO-102388,2025-09-30,East,online,VE-1000,10,3285.00
SO-102389,2025-09-30,East,partner,VE-2000,9,3847.50
SO-102390,2025-09-30,North,partner,VE-1000,10,3650.00
SO-102391,2025-09-30,North,direct,VE-2000,13,5850.00
SO-102392,2025-09-30,South,direct,VE-1000,20,7300.00
SO-102393,2025-09-30,South,partner,VE-2000,12,5400.00
SO-102394,2025-09-30,South,partner,VE-3000,10,19900.00
SO-102395,2025-09-30,South,online,VE-3000,6,11940.00
SO-102396,2025-09-30,East,partner,VE-1000,12,4380.00
SO-102397,2025-09-30,West,online,VE-1000,18,5913.00
SO-102398,2025-09-30,North,direct,VE-1000,4,1314.00
SO-102399,2025-09-30,South,partner,VE-3000,15,29850.00
SO-102400,2025-09-30,West,direct,VE-2000,4,1620.00
